,ovr,fpr,tpr,thresholds
189,0,0.3032258064516129,0.9979633401221996,0.013400358000000001
190,0,0.30451612903225805,0.9979633401221996,0.013396836
191,0,0.33806451612903227,0.9979633401221996,0.008714506
192,0,0.33806451612903227,1.0,0.008548198
193,0,0.3406451612903226,1.0,0.008389753
194,0,0.3419354838709677,1.0,0.008258598
195,0,0.34838709677419355,1.0,0.007930944
196,0,0.3503225806451613,1.0,0.007915396
197,0,0.3632258064516129,1.0,0.0069541517
198,0,0.36451612903225805,1.0,0.0069012846999999995
199,0,0.3670967741935484,1.0,0.0066784737
200,0,0.3690322580645161,1.0,0.006666085699999999
201,0,0.38387096774193546,1.0,0.0055035804
202,0,0.3851612903225806,1.0,0.005497649
203,0,0.39483870967741935,1.0,0.004606254000000001
204,0,0.3961290322580645,1.0,0.0045397175
205,0,0.4,1.0,0.004187768
206,0,0.4012903225806452,1.0,0.0041668825
207,0,0.4135483870967742,1.0,0.0037280084000000002
208,0,0.41483870967741937,1.0,0.0037170453
209,0,0.43612903225806454,1.0,0.0028416405
210,0,0.4374193548387097,1.0,0.0028297065
211,0,0.44516129032258067,1.0,0.0027465585
212,0,0.4464516129032258,1.0,0.0027202324
213,0,0.4832258064516129,1.0,0.0017483289
214,0,0.48451612903225805,1.0,0.0017450706
215,0,0.5038709677419355,1.0,0.0013948706
216,0,0.5051612903225806,1.0,0.0013942
217,0,0.5180645161290323,1.0,0.0011176077
218,0,0.52,1.0,0.0011174028
219,0,0.5445161290322581,1.0,0.0008288905
220,0,0.5458064516129032,1.0,0.00081342185
221,0,0.552258064516129,1.0,0.0007019879400000001
222,0,0.5535483870967742,1.0,0.0006915634
223,0,0.5903225806451613,1.0,0.00041075202000000004
224,0,0.5929032258064516,1.0,0.000409753
225,0,0.6993548387096774,1.0,8.602777e-05
226,0,0.7012903225806452,1.0,8.439215e-05
227,0,0.7258064516129032,1.0,5.660668000000001e-05
228,0,0.727741935483871,1.0,5.6261517e-05
229,0,0.8045161290322581,1.0,1.6008751e-05
230,0,0.8058064516129032,1.0,1.5724784999999998e-05
231,0,0.8251612903225807,1.0,1.0588088e-05
232,0,0.8270967741935484,1.0,1.0518416e-05
233,0,0.8503225806451613,1.0,6.790344e-06
234,0,0.8516129032258064,1.0,6.5917507000000005e-06
235,0,0.8587096774193549,1.0,5.878144e-06
236,0,0.86,1.0,5.686668e-06
237,0,1.0,1.0,1.4961193e-10
0,1,0.0,0.0,1.99998224
1,1,0.0,0.002036659877800407,0.99998224
2,1,0.0,0.016293279022403257,0.99993324
3,1,0.0,0.024439918533604887,0.99991786
4,1,0.0,0.034623217922606926,0.99985623
5,1,0.0,0.04073319755600815,0.99982685
6,1,0.0,0.04684317718940937,0.9997985
7,1,0.0,0.05091649694501019,0.9997938
8,1,0.0,0.06313645621181263,0.9996685
9,1,0.0,0.06924643584521385,0.9996489
10,1,0.0,0.07942973523421588,0.9995284999999999
11,1,0.0,0.0855397148676171,0.9995035
12,1,0.0,0.14052953156822812,0.9982681000000001
13,1,0.0,0.14867617107942974,0.9982414000000001
14,1,0.0,0.1629327902240326,0.9976360999999999
15,1,0.0,0.1670061099796334,0.9974948
16,1,0.0,0.21384928716904278,0.99568546
17,1,0.0,0.21792260692464357,0.9956729999999999
18,1,0.0,0.23625254582484725,0.9942801
19,1,0.0,0.24236252545824846,0.9942743
20,1,0.0,0.3014256619144603,0.9882549999999999
21,1,0.0,0.3054989816700611,0.9881743000000001
22,1,0.0,0.3380855397148676,0.98469096
23,1,0.0,0.3421588594704684,0.98461896
24,1,0.0,0.34623217922606925,0.98432213
25,1,0.0,0.35030549898167007,0.9837308000000001
26,1,0.0,0.3564154786150713,0.9823757
27,1,0.0,0.3604887983706721,0.98195845
28,1,0.0,0.384928716904277,0.9766798000000001
29,1,0.0,0.3890020366598778,0.9761209999999999
30,1,0.0,0.39918533604887985,0.9744149999999999
31,1,0.0,0.40529531568228105,0.97364277
32,1,0.0,0.41140529531568226,0.9730099
33,1,0.0,0.4154786150712831,0.97213596
34,1,0.0,0.42362525458248473,0.97036475
35,1,0.0,0.42973523421588594,0.9701268
36,1,0.0,0.45010183299389,0.966412
37,1,0.0,0.4623217922606925,0.9658848
38,1,0.0,0.49287169042769857,0.95011467
39,1,0.0,0.4969450101832994,0.9476299000000001
40,1,0.0,0.4989816700610998,0.9474027
41,1,0.0,0.5030549898167006,0.9464587
42,1,0.0,0.5356415478615071,0.9273094999999999
43,1,0.0,0.5417515274949084,0.9259344999999999
44,1,0.0,0.570264765784114,0.8962983
45,1,0.0006451612903225806,0.570264765784114,0.89595205
46,1,0.0006451612903225806,0.5784114052953157,0.8847618
47,1,0.0012903225806451613,0.5784114052953157,0.8828799999999999
48,1,0.0012903225806451613,0.5865580448065173,0.8705141
49,1,0.0012903225806451613,0.5906313645621182,0.8698308000000001
50,1,0.0012903225806451613,0.594704684317719,0.86709505
51,1,0.0012903225806451613,0.5987780040733197,0.865665
52,1,0.0012903225806451613,0.6008146639511202,0.8655943000000001
53,1,0.0012903225806451613,0.6069246435845214,0.86227894
54,1,0.0012903225806451613,0.6109979633401222,0.8609046999999999
55,1,0.0012903225806451613,0.615071283095723,0.8556497999999999
56,1,0.0012903225806451613,0.6252545824847251,0.844292
57,1,0.001935483870967742,0.6252545824847251,0.8440046999999998
58,1,0.001935483870967742,0.6435845213849287,0.8241424999999999
59,1,0.0025806451612903226,0.6435845213849287,0.8226844999999999
60,1,0.0025806451612903226,0.6619144602851323,0.7993325
61,1,0.0025806451612903226,0.6659877800407332,0.79294777
62,1,0.0025806451612903226,0.6904276985743381,0.7615099
63,1,0.0032258064516129032,0.6904276985743381,0.75884813
64,1,0.0032258064516129032,0.7107942973523421,0.73108435
65,1,0.003870967741935484,0.7107942973523421,0.72482586
66,1,0.003870967741935484,0.714867617107943,0.72144675
67,1,0.003870967741935484,0.7209775967413442,0.72130615
68,1,0.004516129032258065,0.7209775967413442,0.72068405
69,1,0.004516129032258065,0.745417515274949,0.697962
70,1,0.005161290322580645,0.745417515274949,0.69248754
71,1,0.005161290322580645,0.7494908350305499,0.68678164
72,1,0.005161290322580645,0.7535641547861507,0.6835899999999999
73,1,0.005161290322580645,0.7678207739307535,0.669407
74,1,0.005806451612903226,0.7678207739307535,0.6650331
75,1,0.005806451612903226,0.769857433808554,0.66314185
76,1,0.0064516129032258064,0.769857433808554,0.66213125
77,1,0.0064516129032258064,0.780040733197556,0.65100867
78,1,0.0070967741935483875,0.780040733197556,0.64971155
79,1,0.0070967741935483875,0.790224032586558,0.6337885
80,1,0.0070967741935483875,0.7942973523421588,0.6322960999999999
81,1,0.0070967741935483875,0.8167006109979633,0.58394253
82,1,0.007741935483870968,0.8167006109979633,0.57826376
83,1,0.007741935483870968,0.8207739307535642,0.5718641999999999
84,1,0.00903225806451613,0.8207739307535642,0.567902
85,1,0.00903225806451613,0.8329938900203666,0.5512968
86,1,0.00967741935483871,0.8329938900203666,0.5501305999999999
87,1,0.00967741935483871,0.8391038696537678,0.54437375
88,1,0.01032258064516129,0.8391038696537678,0.5433785
89,1,0.01032258064516129,0.8411405295315683,0.5413195
90,1,0.011612903225806452,0.8411405295315683,0.53473204
91,1,0.011612903225806452,0.8431771894093686,0.52647996
92,1,0.012903225806451613,0.8431771894093686,0.5110044
93,1,0.012903225806451613,0.845213849287169,0.5093175
94,1,0.013548387096774193,0.845213849287169,0.5075101
95,1,0.013548387096774193,0.8472505091649695,0.5048005
96,1,0.014193548387096775,0.8472505091649695,0.49895552
97,1,0.014193548387096775,0.8492871690427699,0.49020794
98,1,0.014193548387096775,0.8533604887983707,0.49009952
99,1,0.016774193548387096,0.8533604887983707,0.47131842
100,1,0.016774193548387096,0.8635437881873728,0.46094736
101,1,0.017419354838709676,0.8635437881873728,0.45854035
102,1,0.017419354838709676,0.8655804480651731,0.45576239999999996
103,1,0.01806451612903226,0.8655804480651731,0.45152873
104,1,0.01806451612903226,0.869653767820774,0.43696392
105,1,0.01870967741935484,0.869653767820774,0.43185609999999997
106,1,0.01870967741935484,0.8737270875763747,0.42998633
107,1,0.02064516129032258,0.8737270875763747,0.4221612
108,1,0.02064516129032258,0.8757637474541752,0.41859138
109,1,0.02129032258064516,0.8757637474541752,0.414789
110,1,0.02129032258064516,0.879837067209776,0.40992737
111,1,0.02193548387096774,0.879837067209776,0.40772024
112,1,0.02193548387096774,0.8818737270875764,0.40669706
113,1,0.023225806451612905,0.8818737270875764,0.40472865
114,1,0.023870967741935485,0.8818737270875764,0.40435198
115,1,0.023870967741935485,0.8839103869653768,0.40054259999999997
116,1,0.026451612903225806,0.8839103869653768,0.39512083
117,1,0.026451612903225806,0.8859470468431772,0.394955
118,1,0.027096774193548386,0.8859470468431772,0.3920537
119,1,0.027096774193548386,0.890020366598778,0.37154198
120,1,0.027096774193548386,0.8920570264765784,0.36988842
121,1,0.027741935483870966,0.8920570264765784,0.36293787
122,1,0.027741935483870966,0.8981670061099797,0.3489487
123,1,0.02838709677419355,0.8981670061099797,0.3390866
124,1,0.02838709677419355,0.90020366598778,0.33661237
125,1,0.02967741935483871,0.90020366598778,0.33288053
126,1,0.02967741935483871,0.9022403258655805,0.32822156
127,1,0.03032258064516129,0.9022403258655805,0.32762584
128,1,0.03032258064516129,0.9083503054989817,0.3159243
129,1,0.03096774193548387,0.9083503054989817,0.31582838
130,1,0.03096774193548387,0.9103869653767821,0.30098888
131,1,0.032903225806451615,0.9103869653767821,0.2895292
132,1,0.032903225806451615,0.9144602851323829,0.28767747
133,1,0.03354838709677419,0.9144602851323829,0.283107
134,1,0.03354838709677419,0.9185336048879837,0.27967367
135,1,0.034193548387096775,0.9185336048879837,0.27959698
136,1,0.034193548387096775,0.924643584521385,0.27217492
137,1,0.03483870967741935,0.924643584521385,0.27146897
138,1,0.03483870967741935,0.9266802443991853,0.27108422
139,1,0.035483870967741936,0.9266802443991853,0.27055517
140,1,0.035483870967741936,0.9348268839103869,0.26673776
141,1,0.03612903225806452,0.9348268839103869,0.2666458
142,1,0.03612903225806452,0.9368635437881874,0.26411524
143,1,0.03806451612903226,0.9368635437881874,0.25506103
144,1,0.03806451612903226,0.9409368635437881,0.25026324
145,1,0.04,0.9409368635437881,0.24334554
146,1,0.04,0.945010183299389,0.24087483
147,1,0.041935483870967745,0.945010183299389,0.23045741
148,1,0.041935483870967745,0.9470468431771895,0.22991773
149,1,0.043225806451612905,0.9470468431771895,0.22856182
150,1,0.043225806451612905,0.9511201629327902,0.21855634
151,1,0.04387096774193548,0.9511201629327902,0.21578372
152,1,0.04387096774193548,0.9531568228105907,0.20944121
153,1,0.044516129032258066,0.9531568228105907,0.19774011
154,1,0.044516129032258066,0.955193482688391,0.19719177
155,1,0.04645161290322581,0.955193482688391,0.18501382
156,1,0.04645161290322581,0.9592668024439919,0.18310128
157,1,0.04838709677419355,0.9592668024439919,0.18244688
158,1,0.04838709677419355,0.9653767820773931,0.1778968
159,1,0.04967741935483871,0.9653767820773931,0.17500821
160,1,0.04967741935483871,0.9714867617107943,0.17084655
161,1,0.05096774193548387,0.9714867617107943,0.15933742
162,1,0.05096774193548387,0.9735234215885947,0.15784982
163,1,0.05290322580645161,0.9735234215885947,0.15526147
164,1,0.05290322580645161,0.9755600814663951,0.15291932
165,1,0.05419354838709677,0.9755600814663951,0.14961055
166,1,0.05419354838709677,0.9775967413441955,0.14851598
167,1,0.056129032258064517,0.9775967413441955,0.14539513
168,1,0.056129032258064517,0.9796334012219959,0.14312118
169,1,0.05870967741935484,0.9796334012219959,0.13917452
170,1,0.05870967741935484,0.9837067209775967,0.1334881
171,1,0.06258064516129032,0.9837067209775967,0.11932856
172,1,0.06258064516129032,0.9877800407331976,0.11876513
173,1,0.06322580645161291,0.9877800407331976,0.11603263
174,1,0.06322580645161291,0.9898167006109979,0.115451425
175,1,0.0696774193548387,0.9898167006109979,0.10655261
176,1,0.0696774193548387,0.9918533604887984,0.10613143400000001
177,1,0.07161290322580645,0.9918533604887984,0.092867345
178,1,0.07161290322580645,0.9938900203665988,0.091625996
179,1,0.08129032258064516,0.9938900203665988,0.0753842
180,1,0.08129032258064516,0.9959266802443992,0.07356073
181,1,0.08709677419354839,0.9959266802443992,0.06250268
182,1,0.08709677419354839,0.9979633401221996,0.06025603
183,1,0.1406451612903226,0.9979633401221996,0.025513217
184,1,0.1406451612903226,1.0,0.025437078
185,1,0.2103225806451613,1.0,0.011294272
186,1,0.21225806451612902,1.0,0.011221891000000001
187,1,0.24193548387096775,1.0,0.007819778000000001
188,1,0.2432258064516129,1.0,0.0078112246
189,1,0.2729032258064516,1.0,0.0053427983
190,1,0.27419354838709675,1.0,0.005312440999999999
191,1,0.29806451612903223,1.0,0.0039948407
192,1,0.29935483870967744,1.0,0.0039486009999999995
193,1,0.4729032258064516,1.0,0.00035524665
194,1,0.47419354838709676,1.0,0.00034470196000000006
195,1,0.5238709677419355,1.0,0.00012879004999999998
196,1,0.5258064516129032,1.0,0.00012734841999999998
197,1,0.5432258064516129,1.0,9.448226e-05
198,1,0.5445161290322581,1.0,9.402783999999999e-05
199,1,0.5645161290322581,1.0,6.800361e-05
200,1,0.5658064516129032,1.0,6.726570399999999e-05
201,1,0.5670967741935484,1.0,6.53864e-05
202,1,0.5683870967741935,1.0,6.5149296e-05
203,1,0.5812903225806452,1.0,5.297147e-05
204,1,0.5825806451612904,1.0,5.1757924999999996e-05
205,1,0.6316129032258064,1.0,2.2291217e-05
206,1,0.6329032258064516,1.0,2.2144594999999998e-05
207,1,0.7090322580645161,1.0,5.1994740000000005e-06
208,1,0.7116129032258065,1.0,5.1738890000000005e-06
209,1,0.7180645161290322,1.0,4.734174e-06
210,1,0.7193548387096774,1.0,4.699449e-06
211,1,0.752258064516129,1.0,2.349221e-06
212,1,0.7535483870967742,1.0,2.3374546e-06
213,1,0.7593548387096775,1.0,2.0563194999999997e-06
214,1,0.7612903225806451,1.0,1.9915198999999997e-06
215,1,0.7729032258064517,1.0,1.5547574e-06
216,1,0.7741935483870968,1.0,1.5530751e-06
217,1,0.8096774193548387,1.0,5.5651714e-07
218,1,0.8109677419354838,1.0,5.388098399999999e-07
219,1,0.8193548387096774,1.0,4.5685650000000004e-07
220,1,0.8206451612903226,1.0,4.4872888000000004e-07
221,1,0.8703225806451613,1.0,8.5270855e-08
222,1,0.8716129032258064,1.0,7.9742215e-08
223,1,0.88,1.0,5.7759117e-08
224,1,0.8812903225806452,1.0,5.331717299999999e-08
225,1,0.9329032258064516,1.0,1.9336612e-09
226,1,0.9348387096774193,1.0,1.7860079e-09
227,1,0.94,1.0,1.0292963e-09
228,1,0.9412903225806452,1.0,9.955589e-10
229,1,0.947741935483871,1.0,7.2624917e-10
230,1,0.9503225806451613,1.0,6.487532e-10
231,1,0.9883870967741936,1.0,1.3473051999999999e-12
232,1,0.9909677419354839,1.0,1.0309363000000001e-12
233,1,0.9916129032258064,1.0,9.904485e-13
234,1,0.9941935483870967,1.0,5.160470999999999e-13
235,1,1.0,1.0,9.35943e-16
0,2,0.0,0.0,2.0
1,2,0.0,0.02644003777148253,1.0
2,2,0.0,0.03493862134088763,0.9999998999999999
3,2,0.0,0.044381491973559964,0.99999976
4,2,0.0,0.05099150141643059,0.99999964
5,2,0.0,0.059490084985835696,0.9999995
6,2,0.0,0.06232294617563739,0.9999994000000001
7,2,0.0,0.0679886685552408,0.9999993
8,2,0.0,0.06987724268177525,0.99999917
9,2,0.0,0.0708215297450425,0.99999905
10,2,0.0,0.07271010387157696,0.9999988999999999
11,2,0.0,0.07365439093484419,0.9999986999999999
12,2,0.0,0.0764872521246459,0.99999857
13,2,0.0,0.07837582625118036,0.99999845
14,2,0.0,0.08309726156751653,0.99999833
15,2,0.0,0.08404154863078375,0.9999982
16,2,0.0,0.08687440982058546,0.9999981
17,2,0.0,0.0906515580736544,0.9999979999999999
18,2,0.0,0.09159584513692162,0.99999785
19,2,0.0,0.09537299338999056,0.9999975
20,2,0.0,0.09726156751652502,0.99999726
21,2,0.0,0.09915014164305949,0.99999714
22,2,0.0,0.10198300283286119,0.9999969000000001
23,2,0.0,0.10576015108593012,0.9999964
24,2,0.0,0.10670443814919736,0.9999963
25,2,0.0,0.11048158640226628,0.9999958000000001
26,2,0.0,0.11331444759206799,0.9999957
27,2,0.0,0.11520302171860246,0.9999956
28,2,0.0,0.11709159584513693,0.9999950000000001
29,2,0.0,0.12275731822474033,0.9999945
30,2,0.0,0.12842304060434373,0.9999937
31,2,0.0,0.13220018885741266,0.99999344
32,2,0.0,0.13503305004721436,0.99999297
33,2,0.0,0.1369216241737488,0.9999927
34,2,0.0,0.14069877242681775,0.99999154
35,2,0.0,0.14447592067988668,0.9999913
36,2,0.0,0.14825306893295562,0.9999906
37,2,0.0,0.15203021718602455,0.99999034
38,2,0.0,0.16902738432483475,0.9999839
39,2,0.0,0.17469310670443816,0.9999833
40,2,0.0,0.17658168083097261,0.99998283
41,2,0.0,0.18035882908404155,0.99998224
42,2,0.0,0.1935788479697828,0.9999790000000001
43,2,0.0,0.1954674220963173,0.9999777
44,2,0.0,0.20302171860245516,0.999974
